VOLTAJE,CORRIENTE,POTENCIA ACTIVA,FACTOR DE POTENCIA,POTENCIA APARENTE
116.284119,9.601813,1001.849548,0.897282,1116.538452
116.439056,9.400999,981.627625,0.896756,1094.643433
116.438736,9.518075,993.341187,0.896297,1108.272583
116.406387,9.482001,989.600159,0.896567,1103.765503
116.090942,9.487162,987.792908,0.896874,1101.373535
116.308281,9.492897,991.194153,0.897737,1104.102539
116.332832,9.42809,983.447327,0.896654,1096.796387
116.432404,9.409238,982.399353,0.896726,1095.540161
115.933403,9.4126,977.834961,0.896081,1091.234741
116.256836,9.42603,982.134338,0.896238,1095.840454
116.084595,9.464458,983.914795,0.895544,1098.677856
116.205086,9.44161,982.637817,0.895617,1097.163086
115.917992,9.549044,991.332825,0.895589,1106.906006
116.341347,9.441372,984.735107,0.8965,1098.421875
116.458588,9.502628,991.923096,0.896319,1106.66272
116.392685,9.581474,999.87262,0.896575,1115.213501
116.090897,9.529853,990.458496,0.895266,1106.329224
116.151871,9.418863,979.691162,0.895498,1094.018555
116.011116,9.502887,987.16272,0.895434,1102.440552
116.234657,9.438638,982.572388,0.895611,1097.096802
116.471596,9.346655,975.889221,0.896446,1088.619751
116.335205,9.401037,980.677551,0.896684,1093.671631
116.342842,9.361779,974.738403,0.894932,1089.176025
116.048615,9.324089,968.359558,0.894933,1082.047607
116.164734,9.442631,984.570313,0.897593,1096.900635
116.414917,9.278849,968.06189,0.896191,1080.196411
116.252769,9.375383,977.25238,0.896632,1089.914307
116.293022,9.502343,991.165283,0.896937,1105.056152
116.359184,9.440315,984.517578,0.896265,1098.467407
116.294098,9.393836,979.256958,0.896388,1092.447632
116.454559,9.464747,989.283508,0.897543,1102.213013
116.195625,9.540292,994.19458,0.89685,1108.540161
116.211075,9.609593,1002.40918,0.89762,1116.741211
116.317261,9.674782,1011.290466,0.89865,1125.344116
116.335266,9.81358,1026.999146,0.899562,1141.665405
116.289429,9.545422,996.599487,0.897812,1110.031616
116.435722,9.567393,1000.784912,0.898382,1113.986328
116.246834,9.576523,998.933472,0.89732,1113.240479
116.431229,9.630074,1007.252441,0.898337,1121.241333
116.168808,9.620348,1002.932983,0.897411,1117.584351
116.144402,9.532055,994.941467,0.898696,1107.094849
116.181664,9.35485,974.77301,0.896869,1086.862061
116.167603,9.403543,979.838562,0.89697,1092.386963
116.073181,9.426373,981.154907,0.896729,1094.14917
116.40123,9.311913,970.996887,0.895821,1083.918213
116.108902,9.429488,981.083984,0.896092,1094.847534
116.37532,9.447373,986.739319,0.897492,1099.441162
116.111809,9.45013,984.097534,0.896859,1097.271606
116.296005,9.335004,974.199707,0.897364,1085.623657
116.169586,9.562038,997.610107,0.898086,1110.817993
116.003677,9.507164,989.506653,0.897214,1102.865967
116.216293,9.449325,986.045471,0.897902,1098.165527
116.332771,9.374822,979.726746,0.898338,1090.598999
116.257736,9.412729,982.544922,0.897873,1094.302612
116.273895,9.443254,986.20929,0.898184,1098.004028
116.221901,9.44075,985.15625,0.897864,1097.221924
116.160103,9.585257,1000.873169,0.898914,1113.424438
116.389267,9.386676,980.553284,0.897525,1092.508301
116.324478,9.38822,979.531311,0.896941,1092.079712
116.123726,9.504513,990.712097,0.897628,1103.699463
115.893349,9.497949,987.853394,0.897437,1100.749023
116.071167,9.39406,976.621399,0.895671,1090.379517
116.281982,9.638608,1007.41394,0.898838,1120.796387
116.144203,9.411232,980.117249,0.896673,1093.060059
115.918747,9.632973,1000.910339,0.896357,1116.64209
115.93618,9.511851,987.355286,0.895343,1102.7677
115.81649,9.466686,982.466003,0.896085,1096.398315
115.915863,9.463042,982.768311,0.895937,1096.916748
115.895973,9.401052,975.695007,0.895508,1089.544067
115.979256,9.36786,972.689087,0.895269,1086.477417
115.976387,9.662794,1006.141846,0.897815,1120.656006
116.003426,9.442203,981.529358,0.896106,1095.327881
116.045013,9.40483,978.114929,0.896215,1091.383667
116.021683,9.349298,971.617249,0.89573,1084.721313
115.842369,9.312665,965.116516,0.894619,1078.801147
115.918983,9.351716,971.375671,0.896069,1084.041382
115.954109,9.528427,990.959534,0.896909,1104.860229
116.040237,9.493756,987.098267,0.896012,1101.657715
115.957726,9.729399,1013.509277,0.898343,1128.198975
115.991112,9.629523,1001.469177,0.896619,1116.939087
115.975731,9.707656,1010.106384,0.897192,1125.852539
115.984947,9.81653,1021.712708,0.897365,1138.569702
116.062614,9.571036,996.442444,0.897017,1110.839478
115.960953,9.45736,983.610229,0.896894,1096.684448
116.057175,9.381163,975.356812,0.895849,1088.751221
116.031342,9.446458,983.162415,0.896976,1096.085205
116.08445,9.392104,977.26825,0.896348,1090.277222
115.953735,9.535749,991.987183,0.897153,1105.705811
116.131821,9.549665,995.005981,0.897194,1109.02002
115.913475,9.49092,986.331299,0.896563,1100.125488
116.1745,9.52126,993.051514,0.897773,1106.127686
116.087608,9.359678,973.491882,0.895954,1086.542725
116.112289,9.528453,992.68457,0.897244,1106.370483
116.233238,9.437569,984.169312,0.89718,1096.959106
116.043343,9.433155,981.987671,0.897075,1094.654785
115.908974,9.397419,976.525879,0.896516,1089.245239
115.950363,9.483602,986.296204,0.896937,1099.627075
116.020592,9.856458,1067.082764,0.93313,1143.552002
115.939041,9.758558,1055.512085,0.932927,1131.397949
115.98304,9.82755,1063.514648,0.933047,1139.829102
116.012573,10.025181,1084.766235,0.932693,1163.046997
115.99958,9.932469,1073.74707,0.931941,1152.162231
115.935791,9.862341,1065.962036,0.932275,1143.398315
116.011009,9.894533,1070.18396,0.932318,1147.874756
115.911858,9.878949,1067.508179,0.93225,1145.087402
116.381737,9.799326,1063.247803,0.932295,1140.462524
116.002762,10.0029,1082.755005,0.933117,1160.364014
116.247169,9.856234,1068.732056,0.932772,1145.759277
116.177727,9.813913,1062.630737,0.932003,1140.158203
116.113602,9.748255,1055.396729,0.932407,1131.905029
116.155746,9.797626,1060.861084,0.932174,1138.050537
116.201172,9.611843,1041.628784,0.932601,1116.907471
116.191788,9.709434,1051.805176,0.932322,1128.156494
115.910645,9.79134,1058.89917,0.933016,1134.920532
116.159065,9.689109,1049.776123,0.932738,1125.477783
116.035126,9.641229,1043.671021,0.932914,1118.721191
116.139961,9.657152,1045.394287,0.932072,1121.581299
115.927223,9.550344,1030.628418,0.930888,1107.144897
115.981491,9.62809,1039.274902,0.930683,1116.680176
116.228729,9.601079,1039.620605,0.931625,1115.921265
115.9245,9.662368,1043.299438,0.93143,1120.105103
115.962067,9.687878,1048.064453,0.932918,1123.42627
115.877518,9.679474,1043.936401,0.930729,1121.633423
115.797318,9.567554,1030.735962,0.930354,1107.896973
116.03228,9.620089,1039.678589,0.931411,1116.240845
116.070282,9.674921,1046.031006,0.931485,1122.970825
115.858643,9.723336,1048.538818,0.930767,1126.532593
116.109688,9.735443,1052.783325,0.931354,1130.379272
115.85759,9.695195,1046.217896,0.93141,1123.261963
116.00267,9.656767,1042.421265,0.930558,1120.210693
115.932877,9.846212,1063.422363,0.931601,1141.499756
115.911049,9.608854,1037.163452,0.931217,1113.772339
116.001297,9.483277,1024.049194,0.930892,1100.07251
115.695686,9.630526,1036.630615,0.930372,1114.210327
116.008362,9.710451,1048.569214,0.930826,1126.49353
115.964775,9.611875,1038.040771,0.93128,1114.638916
115.977325,9.65294,1042.327515,0.931047,1119.522095
115.963707,9.820256,1060.479492,0.931231,1138.793335
115.911301,9.7682,1054.718628,0.931529,1132.244751
115.691643,9.883214,1065.012085,0.931439,1143.405273
115.907654,9.861998,1064.163818,0.930961,1143.081055
115.831772,9.857176,1061.974731,0.930109,1141.77417
115.830063,9.788098,1056.252686,0.93164,1133.756104
116.034111,9.609873,1038.21521,0.931074,1115.072998
116.105095,9.587274,1036.469971,0.93113,1113.131348
115.921104,9.472151,1022.100159,0.930856,1098.022217
115.874199,9.48026,1022.385559,0.930696,1098.517578
116.148712,9.51786,1029.927979,0.931651,1105.487183
116.135757,9.465876,1023.922974,0.931409,1099.32666
116.077705,9.484412,1025.345703,0.931346,1100.928833
115.87851,9.453937,1020.07605,0.931144,1095.508057
115.987953,9.61144,1039.268433,0.932237,1114.811279
115.953583,9.655569,1044.436646,0.932868,1119.597778
116.135139,9.464356,986.297607,0.897332,1099.144409
116.018898,9.354541,973.207825,0.896715,1085.303467
115.833679,9.282474,963.467407,0.896063,1075.223022
116.044052,9.233778,960.143127,0.896053,1071.525024
115.962669,9.353419,973.273865,0.897318,1084.647461
115.915993,9.442281,980.901733,0.896201,1094.511353
116.022095,9.439637,983.120605,0.897658,1095.206421
116.184395,9.393119,978.198181,0.896333,1091.333862
116.033997,9.447083,982.865601,0.896626,1096.182861
116.360909,9.354209,975.885986,0.896571,1088.464233
116.189445,9.52359,992.762024,0.897176,1106.540649
116.354469,9.565412,998.93335,0.897532,1112.978394
116.160728,9.35037,973.503052,0.896291,1086.145874
116.117218,9.398137,977.702698,0.895918,1091.285522
116.235901,9.344533,973.489746,0.896259,1086.170166
116.126892,9.288582,965.884888,0.895454,1078.654175
116.364777,9.329003,972.155884,0.895528,1085.567383
116.445076,9.325794,973.699219,0.896639,1085.942871
116.26194,9.407019,980.318848,0.89635,1093.678223
116.333458,9.40528,981.936523,0.897443,1094.148804
116.192825,9.489746,988.464294,0.896452,1102.640381
116.523697,9.406815,982.913208,0.896723,1096.116821
116.236473,9.337114,971.654602,0.895276,1085.313232
116.116142,9.464419,986.079651,0.897275,1098.971924
116.24366,9.397787,978.201111,0.895433,1092.433228
116.427223,9.283834,968.356506,0.895887,1080.891113
116.177238,9.331622,970.497559,0.895192,1084.12207
116.036034,9.423973,980.365356,0.896522,1093.520508
116.093857,9.477886,985.518066,0.895661,1100.324341
116.448837,9.53338,997.48645,0.898514,1110.151001
116.156029,9.548534,994.620361,0.896765,1109.119873
116.384682,9.685086,1012.011169,0.897813,1127.195679
116.186104,9.690409,1012.465576,0.899257,1125.890869
116.13768,9.532874,994.423218,0.898202,1107.125854
116.151009,9.546324,995.86377,0.898133,1108.815186
116.019768,9.583946,998.906616,0.898356,1111.927246
116.208954,9.610275,1003.077942,0.898171,1116.800049
116.458565,9.606141,1006.344666,0.899552,1118.717407
116.000153,9.529364,993.318054,0.898599,1105.407593
116.071037,9.654848,1008.163391,0.899625,1120.648193
115.992058,9.715466,1012.529114,0.898495,1126.916992
116.083977,9.691283,1011.744324,0.899326,1125.002686
116.103439,9.519518,993.571472,0.898957,1105.248779
116.265076,9.485517,992.433777,0.899894,1102.834351
116.233406,9.54481,998.36908,0.899897,1109.425781
116.263031,9.720562,1016.877136,0.899778,1130.141968
116.235275,9.543469,997.550781,0.899271,1109.287842
115.981728,9.525578,993.397949,0.899171,1104.793091
115.957481,9.558155,996.986877,0.899532,1108.3396
115.697685,9.618407,999.556213,0.898213,1112.827515
116.055138,9.62724,1005.523254,0.899966,1117.290649
115.928131,9.610894,1001.481628,0.898857,1114.172974
115.997574,9.6699,1007.692688,0.898374,1121.684937
116.0093,9.681494,1010.718628,0.899902,1123.143311
116.138573,9.752317,1020.024536,0.900588,1132.620239
116.339653,9.625433,1008.146057,0.900275,1119.81958
116.102043,9.562201,996.573975,0.89766,1110.19104
116.338531,9.474046,991.100891,0.899205,1102.196533
116.133972,9.389086,979.685913,0.898471,1090.391846
115.941124,9.442662,981.623169,0.896629,1094.792847
116.070747,9.370114,975.765076,0.897176,1087.596191
116.057579,9.4474,984.768066,0.898148,1096.442383
116.087593,9.273506,965.0271,0.896416,1076.539063
116.276245,9.422656,983.722351,0.897859,1095.631104
116.088989,9.531013,994.469177,0.898796,1106.445557
115.916161,9.564744,994.236816,0.896752,1108.708374
116.108185,9.502602,990.210754,0.897475,1103.329834
116.251572,9.528846,993.393005,0.896772,1107.743286
116.302513,9.53155,996.028015,0.898502,1108.543213
116.518532,9.63523,1008.94458,0.898691,1122.682861
116.238358,9.567027,997.970215,0.89741,1112.055542
116.405312,9.548648,997.702454,0.897607,1111.513306
116.241905,9.438966,983.633301,0.896491,1097.203369
116.416931,9.413307,982.92041,0.896933,1095.868286
116.20784,9.361657,975.280396,0.896482,1087.897949
116.317123,9.500828,990.684875,0.896459,1105.109009
115.963516,9.492373,986.408203,0.896108,1100.769043
116.267281,9.439939,983.092712,0.895711,1097.556152
116.173744,9.438399,982.996216,0.89649,1096.494141
116.29612,9.566922,998.850647,0.897766,1112.595947
116.0979,9.391852,978.135376,0.897064,1090.37439
116.073738,9.325406,969.843506,0.895983,1082.434692
116.097198,9.529852,992.182373,0.896775,1106.38916
115.918808,9.466808,983.100037,0.89586,1097.381104
116.029579,9.503449,989.003174,0.896908,1102.681274
116.281693,9.40713,980.150879,0.896034,1093.877075
116.034538,9.598222,999.171753,0.897144,1113.72522
115.876007,9.728838,1011.861023,0.897566,1127.338867
116.083969,9.535889,993.454407,0.897459,1106.963745
116.031235,9.524659,990.539673,0.896288,1105.157959
115.977287,9.422074,980.172363,0.89698,1092.746582
116.166458,9.536291,994.954163,0.898138,1107.797119
116.140274,9.574208,999.292358,0.898684,1111.951172
116.05117,9.523492,990.444214,0.896157,1105.212402
115.959328,9.451614,983.249084,0.897123,1096.002808
115.918159,9.482075,986.654541,0.897657,1099.144653
115.908844,9.442171,981.648254,0.896948,1094.431152
115.83403,9.660195,1005.357666,0.898459,1118.97937
115.99839,9.45333,983.35614,0.896756,1096.571045
115.933998,9.39747,976.647583,0.896429,1089.486328
116.06002,9.399022,977.714783,0.896287,1090.850708
115.907883,9.51502,988.449097,0.896255,1102.865845
115.988335,9.494925,987.946289,0.897072,1101.300537
115.88842,9.83431,1026.217407,0.900441,1139.682617
115.879196,9.469567,983.330139,0.896115,1097.325806
115.946915,9.551686,994.701843,0.89816,1107.488525
115.934013,9.380913,974.534058,0.896068,1087.566895
116.035675,9.415419,980.023804,0.897027,1092.524414
115.905716,9.425497,978.713867,0.895873,1092.468994
115.98439,9.476514,985.292053,0.896431,1099.127686
116.010704,9.563111,996.80011,0.898485,1109.423218
115.726578,9.680856,1006.521301,0.898413,1120.332275
116.071609,9.604562,1000.755066,0.897686,1114.816895
114.992432,14.696428,1650.418091,0.976591,1689.978027
115.917595,9.74452,1052.996826,0.932217,1129.561401
116.042366,9.745244,1054.033813,0.932063,1130.861206
115.85183,9.760809,1054.354736,0.932391,1130.807617
116.172195,9.675993,1047.339111,0.931729,1124.081299
116.056107,9.631169,1041.82312,0.932067,1117.755981
115.786674,9.783751,1054.906494,0.931215,1132.827881
116.013031,9.859837,1066.383545,0.93226,1143.869507
115.782234,9.75133,1051.926025,0.931707,1129.030762
115.965614,9.72012,1049.894287,0.931418,1127.199707
116.053719,9.782701,1057.772217,0.931696,1135.318848
116.147942,9.748042,1055.307129,0.932073,1132.214966
116.249611,9.687317,1050.009644,0.932391,1126.146851
116.087791,9.685598,1048.437256,0.932458,1124.379761
115.729774,9.537134,1027.78833,0.931195,1103.730347
116.061058,9.613095,1038.620605,0.930909,1115.706055
116.396683,9.555376,1035.584595,0.931102,1112.214111
116.073471,9.637162,1042.697632,0.932129,1118.618896
115.949516,9.485894,1023.782471,0.930809,1099.884888
116.08989,9.524135,1028.967285,0.93064,1105.655762
116.416527,9.442541,1023.664307,0.931224,1099.267822
116.026268,9.448691,1020.784241,0.931121,1096.296387
115.882675,9.535914,1029.262085,0.931419,1105.047241
116.077309,9.475756,1024.52356,0.931453,1099.920166
116.200546,9.524306,1031.702393,0.932208,1106.729614
116.126343,9.630829,1041.647217,0.931379,1118.392944
116.204292,9.580862,1036.85791,0.931306,1113.33728
116.099365,9.543413,1031.317261,0.930805,1107.984253
115.831955,9.543477,1028.720825,0.930599,1105.439575
116.077942,9.535813,1030.578247,0.931051,1106.897583
115.794189,9.587561,1033.685181,0.931094,1110.183838
116.068604,9.661379,1044.186035,0.931159,1121.382813
116.079224,9.577224,1035.354248,0.931311,1111.716675
116.028114,9.532164,1029.635742,0.930955,1105.999023
116.114174,9.550917,1033.498657,0.931922,1108.996826
115.97493,9.60394,1036.289429,0.930395,1113.816284
115.95134,9.734085,1053.104248,0.93304,1128.680176
116.023193,9.613647,1038.536011,0.931083,1115.406128
116.207092,9.698629,1050.184692,0.9318,1127.049561
116.065903,9.663701,1044.807739,0.931512,1121.626221
116.137123,9.695576,1048.120483,0.930822,1126.016235
116.00621,9.658664,1042.848755,0.930729,1120.464966
116.190163,9.603895,1039.145386,0.931235,1115.878174
116.023705,9.568361,1033.73938,0.931165,1110.156738
115.665848,9.641194,1038.228271,0.931015,1115.15686
116.078232,9.58732,1036.324829,0.931211,1112.87915
115.85289,9.541578,1028.458252,0.930378,1105.419434
116.000343,9.588414,1034.865479,0.930417,1112.259277
116.192413,9.770162,1057.250854,0.931319,1135.218628
115.922363,9.662335,1043.008179,0.93119,1120.080811
115.7127,9.589975,1032.782715,0.930702,1109.681885
115.97245,9.528332,1028.53125,0.930777,1105.023926
115.894028,9.566442,1031.150024,0.930059,1108.693604
115.962494,9.509181,1026.015137,0.93045,1102.708374
115.738335,9.530423,1026.00354,0.930164,1103.035278
116.029671,9.586857,1035.064209,0.930512,1112.359863
116.37001,9.299002,968.915588,0.895382,1082.124878
116.333855,9.492583,989.730469,0.896244,1104.308838
116.101997,9.456592,984.710022,0.896879,1097.929199
116.189919,9.508768,991.02655,0.897,1104.822998
115.972725,9.452812,982.807617,0.896503,1096.268433
116.145981,9.565915,996.857361,0.897227,1111.042603
116.312523,9.320356,971.470032,0.896129,1084.074219
116.295578,9.346028,973.845032,0.895983,1086.901733
116.158241,9.421833,979.361206,0.894865,1094.423584
116.218979,9.550157,994.780334,0.896272,1109.909424
116.346336,9.530392,994.426453,0.896828,1108.826172
116.22316,9.594053,1000.447327,0.897221,1115.051147
116.520424,9.709444,1016.313721,0.898321,1131.348511
116.367516,9.636843,1005.843933,0.896941,1121.415405
116.500885,9.531556,996.672852,0.897552,1110.434692
116.417892,9.39622,980.131958,0.896007,1093.888184
116.402077,9.372735,977.606323,0.89606,1091.005859
116.278358,9.562492,997.140564,0.896781,1111.910889
116.228821,9.50343,990.484009,0.896713,1104.57251
116.118843,9.458667,983.900513,0.895815,1098.329468
115.870819,9.535071,989.945129,0.89601,1104.836548
116.166115,9.503675,988.825806,0.895671,1104.005005
116.025383,9.340276,969.040771,0.894189,1083.709106
116.289719,9.46498,985.245361,0.895124,1100.679932
116.101593,9.29546,964.187073,0.893413,1079.217651
116.194016,9.388023,977.030273,0.895674,1090.832153
116.042076,9.670261,1008.288696,0.898527,1122.157227
116.297409,9.582612,999.077087,0.896489,1114.432983
116.102791,9.574524,997.735657,0.897544,1111.628906
116.086784,9.579487,998.145508,0.897571,1112.05188
116.03846,9.338972,968.551392,0.893762,1083.679932
116.166626,9.354162,972.54303,0.894999,1086.641479
116.08712,9.465816,986.184021,0.897462,1098.859375
116.040039,9.489885,986.644226,0.895966,1101.206665
116.014397,9.635148,1004.136292,0.898302,1117.815918
116.157341,9.441555,982.307495,0.895689,1096.705933
116.197052,9.544683,995.979126,0.898036,1109.063965
116.091347,9.48096,989.257996,0.898788,1100.657349
116.264931,9.387401,978.403992,0.896446,1091.425537
116.058296,9.43001,980.721497,0.896102,1094.430908
116.025856,9.457513,984.351868,0.897054,1097.31604
116.024818,9.349569,971.17395,0.895271,1084.782104
115.986565,9.342374,970.910034,0.896012,1083.589844
116.076027,9.407834,979.085022,0.896578,1092.024048
115.900612,9.318775,966.860596,0.895198,1080.051758
116.0634,9.392226,976.683228,0.895963,1090.09375
115.922272,9.440764,980.418823,0.895855,1094.394897
115.950706,9.399177,976.448975,0.895955,1089.841187
115.874977,9.361574,971.822815,0.895877,1084.772217
115.965546,9.436044,980.36261,0.895917,1094.255981
116.04187,9.525438,991.314514,0.896833,1105.349731
115.957085,9.495422,986.650391,0.89609,1101.061523
115.853195,9.369039,970.778198,0.894369,1085.433105
116.093658,9.336738,970.059387,0.894942,1083.936035
115.599037,9.277953,958.748779,0.89392,1072.522461
115.858528,9.383774,972.994324,0.894962,1087.190186
115.915413,9.311796,965.951233,0.894912,1079.380737
116.076157,9.401043,977.855408,0.896098,1091.236938
116.355408,9.339739,973.055298,0.895398,1086.729126
116.023346,9.335769,968.690369,0.894313,1083.167114
116.108917,9.404534,977.344788,0.895045,1091.950317
116.063362,9.407595,976.362915,0.894206,1091.877075
115.947235,9.496051,987.570435,0.896943,1101.040894
116.106293,9.464076,984.414246,0.895868,1098.838745
116.18177,9.359934,973.151611,0.89489,1087.453735
116.053658,9.498015,986.925659,0.89535,1102.279419
115.85569,9.321416,965.653442,0.894174,1079.939087
116.07016,9.299441,965.907288,0.894866,1079.387695
115.941643,9.452155,981.962402,0.896034,1095.898438
116.136421,9.545768,994.335876,0.89692,1108.611328
116.196327,9.528654,993.599426,0.897403,1107.19458
116.190697,9.490808,988.211609,0.896139,1102.743652
116.089439,9.350556,971.966736,0.895409,1085.500854
116.189232,9.395916,977.989685,0.895838,1091.704224
116.32795,9.282974,965.333008,0.893935,1079.869385
116.238358,9.306,968.8125,0.895627,1081.714111
116.080452,9.313065,968.85791,0.896207,1081.064697
116.286812,9.269471,964.664612,0.894934,1077.917236
116.307114,9.309235,969.746155,0.895649,1082.730225
116.195175,9.273182,964.558777,0.895183,1077.499023
116.005569,9.302002,966.510132,0.895676,1079.083984
116.089439,9.327056,969.687317,0.895559,1082.772705
115.97361,9.251778,960.026062,0.894744,1072.962036
116.193169,9.251832,961.676086,0.894583,1074.999634
116.151154,9.19748,955.523438,0.894435,1068.297974
115.995346,9.307881,966.28302,0.894979,1079.670898
116.217606,9.344954,971.882751,0.89488,1086.048096
116.012001,9.410002,978.339355,0.896183,1091.673096
116.134796,9.47007,985.816833,0.896356,1099.804688
115.941559,9.452946,981.648865,0.895674,1095.989258
115.81501,9.443982,979.18457,0.89525,1093.754883
116.036713,9.34708,970.450073,0.89475,1084.604492
115.850006,9.265599,960.638489,0.894933,1073.419678
116.010933,9.429214,978.624634,0.894626,1093.891846
116.199036,9.498566,990.615112,0.897521,1103.724121
115.942505,9.384491,973.529785,0.894738,1088.061401
115.93679,9.380795,973.235352,0.894864,1087.579346
115.968185,9.285484,963.539612,0.8948,1076.820801
116.107033,9.356547,971.595032,0.894357,1086.360962
116.044266,9.349789,971.296814,0.895213,1084.98938
115.88533,9.400969,974.898987,0.894867,1089.434326
116.067398,9.603097,1000.035828,0.89721,1114.606445
116.093063,9.730546,1015.482605,0.898936,1129.648926
115.957504,9.496565,986.035828,0.895421,1101.197998
116.107071,9.462461,984.628662,0.89621,1098.658691
116.055832,9.351009,971.890381,0.895554,1085.239136
116.141281,9.368237,974.595215,0.895736,1088.039063
116.046143,9.287432,965.649658,0.89597,1077.77063
116.252884,9.324734,971.811951,0.896483,1084.027222
116.018639,9.36656,974.016479,0.89631,1086.695557
116.068893,9.363223,974.764221,0.89693,1086.778931
116.08728,9.347423,972.560974,0.896273,1085.116821
116.146622,9.289914,965.951294,0.895235,1078.992188
115.991585,9.356625,972.023438,0.895635,1085.289673
115.639748,9.649658,1039.847534,0.93186,1115.884033
115.918625,9.721169,1050.068115,0.931849,1126.864502
115.864975,9.659383,1042.192749,0.931208,1119.184204
116.041977,9.523114,1029.996094,0.932055,1105.081055
115.791817,9.487855,1023.231079,0.931382,1098.615967
115.874916,9.593163,1035.088867,0.931164,1111.607056
116.000275,9.57915,1035.358154,0.931761,1111.184082
115.973618,9.639839,1041.75708,0.931832,1117.967041
115.992455,9.607458,1038.137451,0.931572,1114.3927
115.903542,9.704613,1047.316772,0.931115,1124.79895
115.992126,9.617319,1038.889282,0.931294,1115.533325
116.048981,9.607145,1037.66394,0.930724,1114.899414
115.739761,9.581412,1031.548706,0.930203,1108.950317
116.024185,9.593401,1035.994873,0.930757,1113.066528
116.294037,9.577232,1036.699097,0.930798,1113.775024
116.012917,9.509121,1026.186646,0.930207,1103.180908
116.007851,9.676164,1044.202271,0.930238,1122.510986
116.030861,9.634765,1039.625,0.929955,1117.930054
116.006065,9.676471,1046.137573,0.931947,1122.529297
115.994324,9.486299,1023.047791,0.929742,1100.356812
116.171165,9.523243,1029.733765,0.930769,1106.326172
115.899384,9.491789,1022.96698,0.929892,1100.092529
115.76194,9.491069,1021.765015,0.929972,1098.70459
115.902756,9.641854,1040.188721,0.930803,1117.517456
115.727547,9.542666,1028.207397,0.931053,1104.349365
115.833717,9.656911,1041.480347,0.93106,1118.595947
115.850449,9.546598,1028.53772,0.929981,1105.977661
116.016953,9.675942,1044.506348,0.930457,1122.573364
116.144165,9.626106,1039.97168,0.930194,1118.016113
115.944481,9.759058,1052.540527,0.93021,1131.508911
115.605225,9.919242,1067.595947,0.931003,1146.716187
115.972252,9.744808,1051.530762,0.930453,1130.127319
115.885612,10.003527,1080.19043,0.931789,1159.264771
115.877609,9.892841,1066.564331,0.930393,1146.358765
116.044632,9.896017,1068.859863,0.930755,1148.379639
115.978355,9.852654,1063.044189,0.930296,1142.69458
115.955872,9.669715,1042.930786,0.930142,1121.260254
115.97052,9.582788,1033.439331,0.92992,1111.320801
115.934151,9.483062,1022.964172,0.930466,1099.410767
116.0121,9.497261,1025.345337,0.930612,1101.797241
116.214172,9.614918,1039.174316,0.930002,1117.389648
115.965042,9.477767,1022.332336,0.930163,1099.0896
115.955963,9.344218,1007.629639,0.929961,1083.517822
116.154007,9.600422,1037.172485,0.930093,1115.127441
116.259842,9.794439,1060.692993,0.931495,1138.699951
116.138695,9.603833,1037.282349,0.929984,1115.376709
116.244797,9.528115,1030.111694,0.930045,1107.593872
116.049355,9.508584,1025.982422,0.929782,1103.465088
116.403358,9.466638,1025.139648,0.930297,1101.948364
116.061058,9.646502,1041.133545,0.92993,1119.583252
116.289299,9.575575,1036.653076,0.930955,1113.536865
115.991165,9.648526,1042.601196,0.931606,1119.143799
116.127968,9.634445,1042.148926,0.931464,1118.828491
116.095657,9.569742,1033.487549,0.930227,1111.005493
116.308456,9.547026,1033.656738,0.930887,1110.39978
116.041321,9.741332,1053.834106,0.932269,1130.397095
115.95845,9.5231,989.600342,0.896147,1104.283936
116.20739,9.470341,985.835693,0.895788,1100.52356
116.245331,9.309461,968.619568,0.895062,1082.181274
116.078369,9.381151,975.121704,0.895471,1088.94873
115.907814,9.357671,970.761536,0.895019,1084.627197
116.083862,9.337913,969.908936,0.894766,1083.980957
115.877319,9.430634,977.583313,0.89457,1092.796631
116.06414,9.382373,974.08905,0.894516,1088.957031
115.900146,9.30106,964.276123,0.89451,1077.994141
116.070831,9.338879,970.102173,0.894952,1083.971436
115.922325,9.344497,969.119507,0.894652,1083.23584
116.105476,9.379519,974.309448,0.894672,1089.01355
116.020348,9.471831,985.442627,0.896733,1098.925171
116.079987,9.435669,980.669312,0.895349,1095.292358
115.957199,9.303489,964.672729,0.894204,1078.806519
116.116882,9.371675,975.041565,0.896005,1088.209717
116.069031,9.463716,983.429382,0.895293,1098.444336
116.101967,9.269564,963.420959,0.895194,1076.2146
116.337814,9.26634,963.859436,0.894097,1078.025757
116.162262,9.176536,953.471436,0.894466,1065.967163
116.333664,9.2911,967.061218,0.894708,1080.867676
116.312729,9.300999,968.491516,0.895239,1081.824585
116.000153,9.368652,971.5849,0.894016,1086.765137
116.257507,9.391305,978.546692,0.896261,1091.809692
116.032097,9.488639,986.34082,0.89587,1100.986694
116.254204,9.314071,968.940674,0.894847,1082.799927
116.351051,9.448556,985.538208,0.896474,1099.349365
116.180496,9.356644,972.976868,0.895054,1087.059448
116.280838,9.4293,982.424805,0.896008,1096.446899
116.09169,9.350407,970.441101,0.894,1085.504517
115.900726,9.467638,982.266968,0.895162,1097.306152
116.154541,9.528584,990.276184,0.894729,1106.78833
116.072701,9.519108,988.453125,0.894602,1104.908569
116.079308,9.453147,982.997803,0.895821,1097.314697
116.121162,9.500272,989.045227,0.896538,1103.182617
116.071678,9.60298,998.606506,0.895905,1114.633911
